home_id,price,area,living_area,kitchen_area,number_of_rooms,status,furnishing_status,bathroom,floor,total_floors,built_year,address,with_makler,home_ad_link
443,512000000.0,58.0,58.0,14.0,2,new,unfurnished,,14,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/navastrojka-2-14-16-korobka-kvartira-okolo-roxat-metro-v-yashnobode-ID43ErX.html
444,54000.0,60.0,60.0,12.0,2,new,furnished,shared,1,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/xonobod-residence-2xona-ipoteka-kredit-yoki-subsidiya-naqd-ID43K8W.html
445,170000.0,70.0,56.0,14.0,2,new,unfurnished,shared,4,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-novostrojka-infinity-sotiladi-c1-guvd-70m2-haqiqiy-korobka-ID43JmJ.html
446,157999.0,70.0,56.0,14.0,2,new,unfurnished,private,23,44,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/arzon-srochno-zhk-piramit-tower-2kom-70m2-1-notarial-tekstilnyj-ID43Jn9.html
447,115000.0,47.0,37.6,9.4,1,new,unfurnished,,9,15,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/infinity-sotuvda-1-xonalik-korobka-sodiq-azimov-kochasi-c-1-ID43N4t.html
448,150000.0,115.0,92.0,23.0,3,new,unfurnished,shared,5,8,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/srochno-gorit-zhk-oq-saroy-3kom-parkentskij-ciolkovskaya-arzon-ID4432K.html
449,460000000.0,68.0,65.0,11.0,3,new,unfurnished,private,8,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/3-xonalik-xonadon-novostrojka-rassrochka-5-jilga-ID3S2iN.html
450,75000.0,50.0,40.0,10.0,2,new,furnished,,9,9,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/svoya-ne-doezzhaya-mosta-aviator-golden-house-2-komnatnaya-ID40aMM.html
451,120000.0,75.0,60.0,15.0,3,new,unfurnished,private,12,16,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-v-centre-s-remontom-or-r-mvd-3-12-16-75-kv-m-kadastr-ID429LK.html
452,160000.0,76.0,60.8,15.2,3,new,furnished,private,3,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/white-house-novostroika-76m2-3-3-8-full-jihozlangan-ID44aUX.html
453,209000.0,97.0,77.6,19.4,3,new,unfurnished,,4,5,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/nrg-voha-sotuvda-3-xonalik-korobka-ciolkovskiy-kochasi-mirzo-ulugbek-ID431Ys.html
454,215000.0,115.0,92.0,23.0,3,new,furnished,shared,6,7,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-abu-dabi-3kom-115m2-xuvojdo-maxalla-berunij-metro-arzon-ID43jUd.html
455,45000.0,54.0,44.0,8.0,3,new,furnished,private,2,4,2021.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-nazarbekda-ID43z1M.html
456,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
457,1000.0,131.0,104.8,26.2,3,new,unfurnished,,5,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-srochna-sotiladi-131-m2-ID43cxk.html
458,74999.0,42.0,33.6,8.4,1,new,furnished,shared,5,16,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/arzon-chaqar-uzbegim-1kom-42m2-kora-tosh-media-rark-haqiqiy-podklyuch-ID41AhG.html
459,420000.0,88.0,70.4,17.6,3,new,furnished,,20,23,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/nest-one-sotuvda-3-xonalik-uy-remont-tashkent-city-shayxontohur-ID3X5i2.html
460,250000.0,210.0,168.0,42.0,5,new,unfurnished,,3,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/novostroyka-sotuvda-5-xonalik-kvartira-nurafshon-kochasi-riviera-ID448xA.html
461,142000.0,66.0,52.8,13.2,2,new,furnished,,9,12,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/nrg-mirzo-ulugbek-sotuvda-2-xonalik-sayram-kochasi-ID448z2.html
462,210000.0,134.0,107.2,26.8,3,new,furnished,,4,9,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/dream-house-sotuvda-3-xonalik-uy-remont-8-roddom-yakkasaroy-ID445yg.html
463,380000.0,185.0,148.0,37.0,4,new,furnished,,2,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/gabus-sotuvda-4-xonalik-korobka-glinka-nukus-kochasi-ID445xu.html
464,102000.0,56.0,44.8,11.2,2,new,furnished,,5,12,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/bm-group-sotuvda-2-xonalik-uy-remont-shayxontohur-rovd-ID448sH.html
465,200000.0,220.0,176.0,44.0,5,new,furnished,shared,9,10,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/parkentskij-5-9-10-dupleks-avtorskij-proekt-220m2-ID446yu.html
466,168000.0,120.0,96.0,24.0,3,new,unfurnished,,20,25,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/akay-city-sotuvda-3-xonalik-korobka-h-olimjon-k-niyozov-kochasi-ID42ZwC.html
467,190000.0,105.0,84.0,21.0,3,new,furnished,shared,8,12,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/uzbegim-sotuvda-3-xonalik-uy-remont-bobur-kochasi-yakkasaroy-ID3TMeX.html
468,80000.0,88.0,75.0,10.0,3,new,unfurnished,private,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-kvartira-sotiladi-88-mkv-ID434fh.html
469,68000.0,70.0,70.0,12.0,3,new,furnished,private,1,4,2019.0,Eshonguzar,False,https://www.olx.uz/d/oz/obyavlenie/3-xona-razdelni-68-min-sotiladi-srochniy-birinchi-etaj-ID44u8p.html
470,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
471,41000.0,36.0,28.8,7.2,1,new,unfurnished,private,6,12,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-sotuvda-1kom-36m2rovd-shajxantaxur-oktepa-samarkand-darvoza-ID42SlG.html
472,81999.0,88.0,70.4,17.6,3,new,unfurnished,private,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-novostrojka-3kom-88m2-4-raddom-mirabadskij-res-haqiqiy-ID43pXa.html
473,118000.0,40.65,32.52,8.13,2,new,unfurnished,,5,11,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-sotuvda-2-xonalik-korobka-gospitalniy-kunaev-ID448yu.html
474,87200.0,100.0,80.0,20.0,3,new,unfurnished,private,9,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/arzon-prodaetsya-yakkasaraj-3kom-korobka-100m2-salamatina-bratskij-ID420gb.html
475,65000.0,70.0,56.0,14.0,3,new,unfurnished,private,2,9,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-narx-sun-sity-3kom-korobka-haqiqiy-70m2-rynok-kadysheva-ID43jTg.html
476,119000.0,82.0,65.6,16.4,4,new,furnished,private,8,13,2022.0,Yunusobod,True,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-novostrojka-yunusabad-ID443du.html
477,56000.0,68.0,54.4,10.0,3,new,unfurnished,private,8,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/yashnabod-rayon-srochno-srochno-sotiladi-3-8-16-68-m2-56-000-ID3SIPB.html
478,450000.0,268.5,214.8,53.7,9,new,unfurnished,,8,9,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/parisien-sotuvda-9-xonalik-korobka-muqimiy-yakkasaroy-tumani-ID43YmB.html
479,76000.0,99.0,95.0,19.0,4,new,furnished,private,7,8,2024.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/ibn-sino-4-xona-razdelniy-99m2-kadastor-bor-ID41rGN.html
480,55000.0,50.5,50.5,10.1,1,new,furnished,shared,5,9,2023.0,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/yangi-kvartira-sotiladi-ID3Osrg.html
481,142000.0,110.0,110.0,22.0,4,new,unfurnished,private,6,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/navastryoka-dom-sotiladi-lyuks-remont-kvartira-ID44qwZ.html
482,162000000.0,36.0,36.0,9.0,1,new,unfurnished,private,10,16,,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-global-house-hayot-residence-ID43vOV.html
483,17500.0,35.39,35.39,35.39,1,new,unfurnished,private,8,10,2024.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/karvon-bozorda-yanqi-qurilgan-uylarda-1-2-xonalik-uylarimiz-bor-ID44lwQ.html
484,53000.0,74.0,65.0,15.0,3,new,furnished,private,5,7,2018.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/prodaja-evro-kvartira-yangi-hayot-8-hudud-yaxshilab-oqing-ID3joGK.html
485,230000.0,100.0,80.0,20.0,3,new,furnished,,3,25,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/akay-city-sotuvda-3-xonalik-uy-remont-h-olimjon-k-niyozov-kochasi-ID3Yktf.html
486,202000.0,120.0,96.0,24.0,4,new,unfurnished,private,10,12,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/yakkasaraj-ozbegim-4kom-120m2-kirpich-ul-bobura-centr-premium-arzon-ID43qeH.html
487,101999.0,35.0,28.0,7.0,1,new,unfurnished,shared,18,26,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-arzon-u-tower-1kom-35m2-na-protiv-dvorec-druzhby-narodov-ID43q4h.html
488,88200.0,100.0,80.0,20.0,3,new,unfurnished,private,9,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/arzon-yakkasaraj-salamatina-3kom-korobka-100m2-po-882u-e-bratskie-ID422iO.html
489,56500.0,42.0,33.6,8.4,1,new,unfurnished,shared,2,11,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/sotuvda-haqiqiy-1kom-xon-saroy-evro-42m2-yunusabad-korzinka-sajram-ID3ZaOC.html
490,80000.0,78.0,62.4,15.6,3,old,furnished,,3,4,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/akmal-3-xonali-uy-sotuvda-qoyliq-massiv-4-ID43fZ8.html
491,90000.0,66.0,52.8,13.2,3,new,furnished,shared,3,10,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-mebel-texnika-yunusobod-ID421zs.html
492,64900.0,72.0,57.6,10.0,2,new,unfurnished,private,1,7,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-9-xudud-2-1-7-72-kvadratli-kvartira-srochno-sotiladi-ID3INoq.html
493,102000.0,80.0,75.0,10.0,4,new,furnished,,2,4,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/80-kvadrat80-kvadratjeloy-75-kivadeat-ID3t9SA.html
494,180000.0,173.0,138.4,34.6,3,new,furnished,shared,8,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-173-kv-m-yakkasarajskij-rajon-tashkent-ID441vd.html
495,66000.0,70.0,56.0,14.0,2,new,furnished,shared,5,7,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-6a-2-5-7-obshhaya-ploshhad-70-kv-m-s-mebelyu-i-texnikoj-ID390Vb.html
496,66000.0,68.0,68.0,25.0,2,new,unfurnished,shared,8,10,2023.0,Uchtepa,False,https://www.olx.uz/d/oz/obyavlenie/uchtepa-tumani-uy-sotiladi-2-8-10-eski-uy-bozir-ornida-qurilga-68-8-kv-ID43pdj.html
497,32000.0,48.0,48.0,3.0,2,new,unfurnished,shared,4,16,2023.0,Olmaliq,True,https://www.olx.uz/d/oz/obyavlenie/dom-sotiladi-srochna-ID3Xusa.html
498,56500.0,53.01,42.41,10.6,2,new,unfurnished,,7,12,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/qushbegi-sohil-boyi-sotuvda-2-xonalik-korobka-qushbegi-masjidi-ID43a5M.html
499,260000.0,150.0,120.0,30.0,4,new,furnished,,7,10,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-palace-sotuvda-4-xonalik-uy-remont-katta-mirobod-kochasi-ID3WTRR.html
500,69999.0,55.0,44.0,11.0,5,new,unfurnished,shared,6,9,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/arzon-novostrojka-2kom-kirpichnyj-dom-55m2-metro-bij-podklyuch-ID43ryq.html
501,78500.0,78.1,62.48,15.62,2,new,unfurnished,shared,7,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/srochno-kvartira-sotiladi-olmazor-2-7-10-novastrojka-dom-zh-k-rezidens-ID425YD.html
502,430000000.0,69.0,65.0,13.0,3,new,unfurnished,private,9,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/3-xonalik-xonadonlar-sotuvda-remonti-bilan-ID42p79.html
503,65999.0,42.0,33.6,8.4,2,new,unfurnished,shared,10,16,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-arzon-chaqar-1v2kom-42m2-po-1500-u-e-druzhba-media-park-ID425PX.html
504,85200.0,40.0,32.0,8.0,1,new,furnished,shared,6,9,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-srochno-poytaxt-gavhari-1kom-40m2-podklyuch-alajskij-centr-ID425KI.html
505,154999.0,47.0,37.6,9.4,2,new,furnished,shared,4,14,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-golden-house-infinity-2kom-47m2-sadyk-azimova-guvd-145-shkola-ID424fe.html
506,73999.0,60.0,48.0,12.0,2,new,unfurnished,shared,12,12,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/arzon-srochno-prodaetsya-koh-ota-2kom-60m2-koxota-maszhiditc-rivera-ID425Nq.html
507,80000.0,88.0,75.0,10.0,3,new,unfurnished,private,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-kvartira-sotiladi-88-mkv-ID434fh.html
508,54000.0,60.0,60.0,12.0,2,new,furnished,shared,1,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/xonobod-residence-2xona-ipoteka-kredit-yoki-subsidiya-naqd-ID43K8W.html
509,17500.0,35.39,35.39,35.39,1,new,unfurnished,private,8,10,2024.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/karvon-bozorda-yanqi-qurilgan-uylarda-1-2-xonalik-uylarimiz-bor-ID44lwQ.html
510,201999.0,120.0,96.0,24.0,4,new,unfurnished,private,10,12,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/yakkasaraj-ozbegim-4kom-korobka-skvoznoj-120m2-ul-bobura-srochno-ID424gF.html
511,77000.0,42.0,33.6,8.4,1,new,furnished,private,3,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-yakkasaraj-xon-saroy-1kom-42m2-8j-roddom-haqiqiy-podklyuch-ID41yU1.html
512,47200.0,66.0,55.0,12.0,3,new,furnished,private,5,5,2018.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/3-xonalik-5-qavatda-joylashgan-xonadon-sotiladi-xolati-nihoyatda-yaxsh-ID3SDBL.html
513,205000.0,130.0,104.0,26.0,4,new,furnished,,4,8,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/renessans-sotuvda-4-xonalik-uy-remont-parkent-bozori-ID41PNS.html
514,41500.0,44.8,16.8,12.0,1,new,furnished,shared,7,9,2024.0,Eshonguzar,False,https://www.olx.uz/d/oz/obyavlenie/nur-hayot-turar-joy-majmuasidan-1-xonali-uy-ID420fl.html
515,145000.0,58.0,46.4,11.6,2,new,unfurnished,shared,12,51,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/nest-one-2-komn-58m2-12-etazh-korobka-po-vygodnoj-cene-srochno-ID42ZmP.html
516,295600.0,85.0,68.0,17.0,3,new,furnished,shared,3,7,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/arzon-tashkent-sity-boulevard-3kom-85m2-tashkent-sitj-druzhba-ID43k43.html
517,305000.0,93.0,74.4,18.6,3,new,furnished,shared,7,8,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/gardens-residence-sotuvda-3-xonalik-uy-remont-tashkent-city-park-ID3T9Z8.html
518,230000.0,60.0,48.0,12.0,2,new,furnished,,5,9,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-sotuvda-2-xonalik-uy-remont-kunaev-kochasi-ID3S4KA.html
519,43890.0,57.0,45.6,11.4,2,new,unfurnished,,3,12,,Bektemir,False,https://www.olx.uz/d/oz/obyavlenie/orzuyingizdagi-yangi-uy-770-m-dan-biznes-klass-ID44uC2.html
520,180000.0,173.0,138.4,34.6,3,new,furnished,shared,8,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-173-kv-m-yakkasarajskij-rajon-tashkent-ID441vd.html
521,66000.0,68.0,68.0,25.0,2,new,unfurnished,shared,8,10,2023.0,Uchtepa,False,https://www.olx.uz/d/oz/obyavlenie/uchtepa-tumani-uy-sotiladi-2-8-10-eski-uy-bozir-ornida-qurilga-68-8-kv-ID43pdj.html
522,68000.0,70.0,70.0,12.0,3,new,furnished,private,1,4,2019.0,Eshonguzar,False,https://www.olx.uz/d/oz/obyavlenie/3-xona-razdelni-68-min-sotiladi-srochniy-birinchi-etaj-ID44u8p.html
523,58000.0,59.0,40.0,20.0,2,new,furnished,shared,8,9,2024.0,Zangiota,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-sotiladi-kop-qavatli-bozor-yonida-ID3ZNE6.html
524,80000.0,75.0,60.0,15.0,3,new,furnished,,5,9,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/sotuvda-3-xonalik-uy-remont-parkent-kochasi-bozori-ID44gku.html
525,77900.0,90.0,72.0,20.0,3,new,furnished,shared,4,4,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-tumani-sugdiyona-maxallasida-3-xona-kvartira-srochno-sotiladi-ID43aGP.html
526,106999.0,75.98,60.78,15.2,3,new,unfurnished,shared,7,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-koh-ota-3kom-75-98m2-po-1400u-e-mechet-kox-ota-sebzar-arzon-ID422wY.html
527,25000.0,19.0,15.2,3.8,1,new,unfurnished,shared,1,2,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/toshkent-shaxar-yashnobod-tumani-muxtor-ashrafi-kochasidanovastroyk-ID3hnS2.html
528,44000.0,60.0,48.0,12.0,2,new,furnished,private,16,16,2022.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/metro-3-bekat-sergeli-yangi-darxon-2-16-16-60-m-44-000-ID43zJ2.html
529,86000.0,122.0,122.0,24.4,4,new,unfurnished,shared,8,9,,Uchtepa,True,https://www.olx.uz/d/oz/obyavlenie/taqachi-navastroyka-dom-122m-ID3ZHxL.html
530,90000.0,66.0,52.8,13.2,3,new,furnished,,3,10,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/xonsaroy-qurgan-yangi-uy-3-xona-66kvm-ID43uiG.html
531,165000.0,91.0,72.8,18.2,3,new,furnished,,1,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/golden-house-qushbegi-sotuvda-3-xonalik-uy-remont-dupleks-yakkasaroy-ID42VBV.html
532,32000.0,34.0,34.0,6.8,1,new,unfurnished,,3,8,,Eshonguzar,False,https://www.olx.uz/d/oz/obyavlenie/bek-baraka-sityda-1xonali-uy-sotiladi-b-blokda-34-kv-ID3XeRB.html
533,45000.0,54.0,44.0,8.0,3,new,furnished,private,2,4,2021.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-nazarbekda-ID43z1M.html
534,512000000.0,58.0,58.0,14.0,2,new,unfurnished,,14,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/navastrojka-2-14-16-korobka-kvartira-okolo-roxat-metro-v-yashnobode-ID43ErX.html
535,82000.0,70.0,70.0,14.0,3,new,unfurnished,private,3,8,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-or-r-stroy-mart-ID42ZU6.html
536,61000.0,68.0,54.4,13.6,2,new,furnished,private,2,7,2018.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/metro-3-bekat-sergeli-8-xududda-2-2-7-68-m-3-xona-qisa-boladi-ID42VeU.html
537,150000000.0,65.0,65.0,11.0,3,new,unfurnished,private,8,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/3-xonalik-kvartira-rassrochka-nurafshan-tojtepa-ID41aT6.html
538,77000.0,62.0,49.6,12.4,2,new,furnished,private,8,9,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-haqiqiy-2kom-parkent-plaza-62m2-parkentskaya-aviator-ID3Zjcf.html
539,350000.0,183.0,146.4,36.6,4,new,furnished,,4,6,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/sotuvda-4-xonalik-uy-remont-sodiq-azimov-kochasi-yaponiya-elchixonasi-ID446B7.html
540,130000.0,70.0,56.0,14.0,3,new,furnished,,7,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/nur-sotuvda-3-xonalik-uy-remont-abdulla-qodiriy-kochasi-oloy-bozori-ID445sP.html
541,79000.0,67.0,67.0,12.0,3,new,unfurnished,private,5,12,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/3-5-12-samarqand-darvoza-kochasi-ID3RwoN.html
542,140000.0,128.0,102.4,25.6,2,new,unfurnished,private,7,9,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/sotuvda-new-life-4kom-128m2-maxtumkuli-it-park-tapoich-most-haqiqiy-ID40zcZ.html
543,77000.0,60.0,48.0,12.0,2,new,furnished,private,3,6,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/bel-tepa-novostirojka-2-3-6-58m2-srochno-prodam-kvartiru-srochno-na-ID42aBa.html
544,775.0,44.7,44.7,8.94,1,new,unfurnished,,10,10,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/yangi-loyiha-44-7-m-uy-ozgarish-gishtli-uy-shift-3-6m-ID443gr.html
545,65000.0,62.0,49.6,12.4,2,new,unfurnished,shared,6,9,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-novostrojka-nikitina-residence-62m2-haqiqiy-ciolkovskaya-ID43PJi.html
546,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
547,142000.0,110.0,110.0,22.0,4,new,unfurnished,private,6,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/navastryoka-dom-sotiladi-lyuks-remont-kvartira-ID44qwZ.html
548,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
549,112500.0,79.0,78.0,19.0,3,new,furnished,private,9,11,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/tezkor-lyuks-arzon-yevro-lyuks-kvartira-ID43Y0k.html
550,360000.0,201.0,160.8,40.2,3,new,furnished,,9,9,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-elite-sotuvda-3-xonalik-uy-remont-taras-shevchenko-kochasi-ID43uX6.html
551,93000.0,67.0,53.6,13.4,2,new,unfurnished,,8,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/koh-ota-sotuvda-2-xonalik-korobka-nurafshon-kochasi-shayxontohur-ID434VV.html
552,328000.0,147.6,118.08,29.52,4,new,unfurnished,,1,5,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/nrg-voha-sotuvda-4-xonalik-korobka-ciolkovskiy-kochasi-ID432dX.html
553,400000.0,110.0,88.0,22.0,3,new,furnished,,6,8,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/mufarrah-sotuvda-3-xonalik-uy-remont-oloy-bozori-ardus-ID43rru.html
554,148000.0,71.0,56.8,14.2,2,new,furnished,shared,7,9,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-2-7-9-mirzo-ulugbekskij-rajon-akadem-gorodok-it-park-ID43QuJ.html
555,145000.0,58.0,46.4,11.6,2,new,unfurnished,shared,12,52,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/zhk-nest-one-murad-building-tashkent-siti-korobka-2-kom-58-m2-kadastr-ID4385o.html
556,40000.0,41.0,41.0,8.2,1,new,unfurnished,shared,2,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/qoraqamish-1-2-da-uy-sotildi-40-2-m-kv-yangi-qurilgan-uylardaan-ID40NYk.html
557,130000.0,80.0,64.0,16.0,3,new,furnished,,4,9,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/dream-house-sotuvda-3-xonalik-uy-remont-8-roddom-yakkasaroy-ID41IRk.html
558,180000.0,123.0,98.4,24.6,4,new,unfurnished,private,6,10,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-muhtasham-4kom-korobka-123m2-alajskij-minor-haqiqiy-ID42R5k.html
559,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
560,280000000.0,43.0,40.0,10.0,1,new,unfurnished,private,3,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/toshkent-viloyat-markazidan-xonadon-egasi-boling-xalol-nasiya-savdo-ID3S2Zo.html
561,142000.0,110.0,110.0,22.0,4,new,unfurnished,private,6,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/navastryoka-dom-sotiladi-lyuks-remont-kvartira-ID44qwZ.html
562,309999.0,104.0,83.2,20.8,3,new,furnished,shared,6,6,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-tashkent-sity-boulevard-3kom-104m2-tashkent-sitj-premium-ID42Qye.html
563,245000.0,106.0,84.8,21.2,4,new,unfurnished,,10,15,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/infinity-sotuvda-4-xonalik-korobka-c-1-sodiq-azimov-kochasi-ID43o65.html
564,223999.0,80.0,64.0,16.0,3,new,unfurnished,private,8,12,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-3kom-korobka-80m2-gospitalka-ojbek-gostinica-rossiya-ID42IZi.html
565,130000.0,64.0,51.2,12.8,3,new,furnished,,9,10,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/minor-river-sotuvda-3-xonalik-uy-remont-c-5-malika-bozor-ID43CtT.html
